User_ID,Product_ID,Gender,Age,Occupation,City_Category,Stay_In_Current_City_Years,Marital_Status,Product_Category_1,Product_Category_2,Product_Category_3
1000403,P0096342,M,18-25,4,A,2,0,,,
1000406,P00002042,M,26-35,20,A,3,0,1.0,,
1000407,P00101842,M,999,17,C,1,0,,16.0,
1000411,P00120142,F,46-50,1,B,0,1,,,
1000411,P00104742,F,46-50,1,B,0,1,7.0,,
1000412,P00083842,M,36-45,15,A,1,1,5.0,14.0,
1000413,P00154442,M,999,11,Unknown,0,0,,14.0,
1000424,P00346142,M,26-35,17,A,3,0,1.0,15.0,
1000424,P00195442,M,26-35,17,A,3,0,,,
1000424,P00125342,M,26-35,17,A,3,0,11.0,,
1000424,P00284042,M,26-35,17,A,3,0,8.0,17.0,
1000424,P00084142,M,26-35,17,Unknown,3,0,,12.0,
1000425,P00212942,M,26-35,12,B,1,1,5.0,,
1000425,P00134342,M,999,12,B,1,1,,,
1000426,P00339342,M,18-25,4,A,1,1,1.0,,
1000429,P00251442,M,18-25,0,C,1,0,,,
1000431,P00278642,M,18-25,10,B,3,0,5.0,,
1000435,P00118142,M,26-35,7,A,4+,0,8.0,17.0,
1000435,P00219942,,26-35,7,A,4+,0,,16.0,
1000436,P00293242,M,18-25,4,C,1,0,8.0,16.0,
1000438,P00220342,M,18-25,11,Unknown,3,0,,,
1000438,P00022542,M,18-25,11,A,3,0,5.0,,
1000442,P00154442,M,26-35,1,A,2,0,,14.0,
1000445,P00260442,M,46-50,12,A,1,1,,15.0,
1000445,P00018042,M,46-50,12,A,1,1,15.0,16.0,
1000457,P00102442,M,18-25,4,B,2,0,,,
1000462,P00334242,M,18-25,16,Unknown,1,1,,8.0,
1000462,P00223242,M,18-25,16,C,1,1,5.0,14.0,
1000465,P00024042,M,999,19,C,2,0,,,
1000471,P00069042,M,36-45,7,A,3,0,3.0,,
1000481,P00261142,,46-50,7,C,2,0,,17.0,
1000482,P00225542,M,26-35,14,A,2,1,5.0,8.0,
1000482,P00017542,M,26-35,14,Unknown,2,1,,,
1000482,P00008742,M,26-35,14,A,2,1,5.0,,
1000482,P00015742,M,999,14,A,2,1,,,
1000491,P00367042,M,18-25,4,C,2,0,8.0,,
1000493,P00170442,M,51-55,7,Unknown,1,1,,,
1000498,P00251242,M,36-45,17,A,1,0,,11.0,
1000500,P00048442,F,999,2,Unknown,0,0,,14.0,
1000505,P00118742,M,36-45,17,C,2,1,,11.0,
1000505,P00259342,M,36-45,17,C,2,1,5.0,9.0,
1000509,P00179442,M,26-35,2,A,0,1,11.0,,
1000510,P00154542,M,18-25,12,C,3,0,1.0,2.0,
1000514,P00274942,M,26-35,2,A,1,1,,,
1000515,P00049642,M,26-35,1,A,0,1,8.0,14.0,
1000516,P00058042,F,55+,14,Unknown,2,0,,16.0,
1000516,P00199442,F,55+,14,C,2,0,5.0,9.0,
1000520,P00183542,F,36-45,20,A,2,0,,5.0,
1000524,P00317942,M,18-25,0,A,0,0,8.0,16.0,
1000524,P00004142,M,18-25,0,Unknown,0,0,,17.0,
1000524,P00147942,M,18-25,0,A,0,0,1.0,16.0,
1000524,P00129642,M,18-25,0,A,0,0,,,
1000524,P00102042,M,18-25,0,A,0,0,5.0,,
1000524,P00283042,M,18-25,0,A,0,0,5.0,,
1000531,P00025542,,18-25,14,B,0,0,,,
1000531,P00197342,F,18-25,14,B,0,0,,2.0,
1000531,P00033542,F,18-25,14,B,0,0,5.0,,
1000533,P00146442,M,26-35,12,Unknown,1,0,,,
1000540,P00028842,M,18-25,1,B,1,0,6.0,8.0,
1000541,P00145842,F,999,4,C,3,0,,5.0,
1000543,P00221542,M,26-35,5,B,4+,1,5.0,15.0,
1000543,P00050642,M,26-35,5,B,4+,1,15.0,16.0,
1000546,P00213242,F,26-35,0,B,0,0,5.0,8.0,
1000546,P00108842,F,999,0,B,0,0,,15.0,
1000548,P00265242,F,36-45,16,C,1,1,5.0,8.0,
1000549,P00046842,M,26-35,6,Unknown,3,0,,16.0,
1000549,P00356042,M,26-35,6,A,3,0,1.0,15.0,
1000549,P00088442,M,26-35,6,A,3,0,,,
1000550,P00212942,M,46-50,8,B,1,1,5.0,,
1000550,P00048142,,46-50,8,B,1,1,,16.0,
1000550,P00197142,M,999,8,Unknown,1,1,,,
1000550,P00041942,M,46-50,8,B,1,1,5.0,18.0,
1000551,P00049542,M,36-45,20,A,4+,1,,,
1000553,P00129442,M,26-35,2,B,1,0,5.0,8.0,
1000563,P00117942,M,26-35,4,A,3,0,,15.0,
1000563,P00246742,M,26-35,4,A,3,0,11.0,15.0,
1000566,P00255942,M,26-35,17,A,3,0,1.0,16.0,
1000577,P00288542,M,36-45,0,A,3,0,,,
1000577,P00147742,M,36-45,0,A,3,0,1.0,16.0,
1000583,P00212142,F,26-35,0,Unknown,4+,0,,,
1000583,P00101042,F,26-35,0,A,4+,0,5.0,12.0,
1000585,P00354442,M,18-25,1,A,1,0,,,
1000587,P00337942,M,26-35,20,B,3,0,5.0,,
1000587,P00254842,M,999,20,B,3,0,,13.0,
1000588,P00109742,F,26-35,11,B,1,0,8.0,,
1000588,P00228242,,26-35,11,Unknown,1,0,,,
1000594,P00089542,F,55+,13,B,3,0,,,
1000603,P00136542,F,26-35,6,C,1,1,5.0,8.0,
1000604,P00358142,M,46-50,17,C,2,1,,14.0,
1000610,P00031042,M,999,4,Unknown,1,0,,,
1000615,P00028842,M,51-55,17,C,3,0,,8.0,
1000620,P00350342,M,18-25,0,A,3,0,1.0,6.0,
1000624,P00178542,M,26-35,1,Unknown,3,0,,13.0,
1000630,P00197042,F,999,14,C,2,0,,,
1000631,P00316342,M,36-45,17,C,3,1,5.0,9.0,
1000631,P00209842,M,36-45,17,C,3,1,,8.0,
1000633,P00224142,M,26-35,17,B,4+,0,8.0,,
1000635,P00278642,M,55+,17,C,4+,1,5.0,,
1000637,P00121242,M,36-45,12,B,2,1,2.0,,
1000637,P00129642,M,36-45,12,Unknown,2,1,,,
1000638,P00336942,M,26-35,6,C,1,1,5.0,,
1000644,P00327842,M,26-35,20,C,2,1,,16.0,
1000649,P00035642,M,26-35,4,B,2,1,8.0,,
1000650,P00110542,M,26-35,17,C,2,1,,,
1000651,P00180342,M,36-45,7,B,2,0,11.0,,
1000654,P00135142,M,51-55,7,C,4+,1,13.0,16.0,
1000662,P00070442,M,18-25,4,Unknown,2,0,,15.0,
1000666,P00174442,F,999,0,C,2,0,,,
1000666,P00216742,F,18-25,0,C,2,0,5.0,,
1000669,P00365142,,26-35,17,B,2,0,,16.0,
1000669,P00286742,M,26-35,17,B,2,0,1.0,16.0,
1000671,P00240142,M,18-25,4,Unknown,0,0,,,
1000676,P00129542,M,18-25,16,B,1,1,,14.0,
1000677,P00111542,M,51-55,2,B,1,1,2.0,17.0,
1000677,P00280742,M,999,2,B,1,1,,8.0,
1000678,P00105442,M,26-35,0,A,0,1,11.0,,
1000678,P00051142,M,26-35,0,Unknown,0,1,,,
1000678,P00302342,M,26-35,0,A,0,1,8.0,,
1000678,P00130642,M,26-35,0,A,0,1,11.0,16.0,
1000678,P00089342,M,26-35,0,A,0,1,,,
1000692,P00192842,F,26-35,0,A,0,1,,14.0,
1000702,P00356942,M,36-45,7,B,2,1,,17.0,
1000702,P00319942,M,36-45,7,B,2,1,1.0,8.0,
1000702,P00268442,,36-45,7,Unknown,2,1,,17.0,
1000706,P00007242,M,999,20,B,2,0,,12.0,
1000710,P00117442,M,26-35,20,A,4+,0,5.0,14.0,
1000710,P00268442,M,26-35,20,A,4+,0,,17.0,
1000710,P00230542,M,26-35,20,A,4+,0,5.0,15.0,
1000710,P00194242,M,26-35,20,Unknown,4+,0,,16.0,
1000710,P00292742,M,26-35,20,A,4+,0,,12.0,
1000711,P00087442,M,26-35,18,A,4+,0,5.0,,
1000713,P00003942,M,36-45,7,B,3,0,5.0,14.0,
1000714,P00140042,M,18-25,4,Unknown,2,0,,16.0,
1000720,P00338042,M,18-25,0,B,0,0,,,
1000721,P00124642,F,36-45,9,B,1,0,16.0,,
1000721,P00248542,F,36-45,9,B,1,0,,16.0,
1000721,P00212842,F,36-45,9,B,1,0,8.0,16.0,
1000721,P00087842,F,999,9,Unknown,1,0,,,
1000721,P00247042,F,36-45,9,B,1,0,5.0,14.0,
1000724,P00213942,,51-55,13,B,2,1,,14.0,
1000725,P00150142,M,55+,11,A,1,0,,,
1000729,P00210042,M,36-45,12,C,0,0,8.0,14.0,
1000731,P00105942,M,46-50,3,Unknown,0,1,,,
1000732,P00219542,M,26-35,7,B,4+,0,5.0,6.0,
1000732,P00346642,M,999,7,B,4+,0,,,
1000735,P00196442,M,26-35,14,A,3,0,5.0,,
1000735,P00145742,M,26-35,14,A,3,0,,2.0,
1000392,P00283942,,999,7,A,0,0,,,abc
1000424,P00264842,,26-35,17,A,3,0,,,abc
1000445,P00236042,,999,12,Unknown,1,1,,,abc
1000496,P00127842,,18-25,4,A,3,0,,2.0,abc
1000523,P00190042,,999,7,A,1,1,,4.0,abc
1000543,P00236642,,26-35,5,Unknown,4+,1,,16.0,abc
1000566,P00321442,,999,17,A,3,0,,16.0,abc
1000623,P00255742,,26-35,17,C,3,1,,4.0,abc
1000648,P00307542,,999,12,Unknown,1,1,,15.0,abc
1000678,P00041342,,26-35,0,A,0,1,,15.0,abc
1000712,P00187342,,999,0,B,2,0,,5.0,abc
1000369,P00100642,M,999,1,Unknown,2,0,,15.0,
1000392,P00283942,,999,7,A,0,0,,,abc
1000407,P00101842,M,999,17,C,1,0,,16.0,
1000413,P00154442,M,999,11,Unknown,0,0,,14.0,
1000425,P00134342,M,999,12,B,1,1,,,
1000436,P00076542,M,999,4,C,1,0,,5.0,9.0
1000445,P00236042,,999,12,Unknown,1,1,,,abc
1000465,P00024042,M,999,19,C,2,0,,,
1000482,P00015742,M,999,14,A,2,1,,,
1000500,P00048442,F,999,2,Unknown,0,0,,14.0,
1000509,P00221342,M,999,2,A,0,1,,2.0,5.0
1000523,P00190042,,999,7,A,1,1,,4.0,abc
1000529,P00086442,M,999,12,Unknown,1,0,,13.0,15.0
1000541,P00145842,F,999,4,C,3,0,,5.0,
1000546,P00108842,F,999,0,B,0,0,,15.0,
1000550,P00197142,M,999,8,Unknown,1,1,,,
1000566,P00321442,,999,17,A,3,0,,16.0,abc
1000587,P00254842,M,999,20,B,3,0,,13.0,
1000610,P00031042,M,999,4,Unknown,1,0,,,
1000629,P00195842,F,0-17,10,C,2,0,3.0,4.0,8.0
1000630,P00197042,F,999,14,C,2,0,,,
1000634,P00186342,F,0-17,10,Unknown,4+,0,,4.0,9.0
1000637,P00073842,M,999,12,B,2,1,,15.0,17.0
1000648,P00307542,,999,12,Unknown,1,1,,15.0,abc
1000666,P00174442,F,999,0,C,2,0,,,
1000677,P00280742,M,999,2,B,1,1,,8.0,
1000685,P00116842,M,999,4,Unknown,1,1,,5.0,8.0
1000706,P00007242,M,999,20,B,2,0,,12.0,
1000712,P00187342,,999,0,B,2,0,,5.0,abc
1000721,P00087842,F,999,9,Unknown,1,0,,,
1000732,P00346642,M,999,7,B,4+,0,,,
